state,county,year,treat,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,share_votes_dem,cvap,ballots_cast,period,post_2018,county_id,state_year,state_year_id,year2,pres
CA,Kern,2002,0,0.3587774336338043,,,0.35201025009155273,0.19590212,0.30838278,,140024.0,original,0,15,CA_2002,3,4008004,0
CA,Kern,2004,0,,0.3282126188278198,,0.5236802101135254,0.25456467,0.3073828,,214747.0,original,0,15,CA_2004,4,4016016,1
CA,Kern,2006,0,0.24701422452926636,,,0.36149823665618896,0.35501006,0.3111191,,152683.0,original,0,15,CA_2006,5,4024036,0
CA,Kern,2008,0,,0.4094501733779907,,0.5426290035247803,0.41197944,0.32639185,,235854.0,original,0,15,CA_2008,6,4032064,1
CA,Kern,2010,0,0.39692097902297974,,,0.3809960186481476,0.47921157,0.30500907,461535.0,175843.0,original,0,15,CA_2010,7,4040100,0
CA,Kern,2012,0,,0.41411206126213074,,0.4686640799045563,0.5639693,0.3255557,477950.0,223998.0,original,0,15,CA_2012,8,4048144,1
CA,Kern,2014,0,0.40900319814682007,,,0.2762496769428253,0.646817,0.31724235,492330.0,136006.0,original,0,15,CA_2014,9,4056196,0
CA,Kern,2016,0,,0.43232882022857666,,0.497914582490921,0.53588843,0.3272736,504215.0,251056.0,original,0,15,CA_2016,10,4064256,1
CA,Kern,2018,0,0.41060197353363037,,,0.39914670586586,0.65303475,0.32281864,515640.0,205816.0,original,0,15,CA_2018,11,4072324,0
CA,Kern,2020,0,,0.36286867624541813,,0.5074962962962963,,,540000.0,274048.0,extension,1,15,CA_2020,12,4080400,1
CA,Kern,2022,0,0.31919266963843484,,,0.39295,,,540000.0,212193.0,extension,1,15,CA_2022,13,4088484,0
CA,Kern,2024,0,,0.3382415889050595,,0.4335185185185185,,,540000.0,234100.0,extension,1,15,CA_2024,14,4096576,1
CA,Kings,1998,0,0.5150856375694275,,,0.29460448026657104,0.14867035,0.34197265,79865.0,23051.0,original,0,16,CA_1998,1,3992004,0
CA,Kings,2000,0,,0.40269166231155396,,,,0.3421606,,,original,0,16,CA_2000,2,4000000,1
CA,Kings,2002,0,0.38903340697288513,,,0.26760390400886536,0.22970742,0.3380723,,21806.0,original,0,16,CA_2002,3,4008004,0
CA,Kings,2004,0,,0.3402751684188843,,0.396872878074646,0.34672406,0.33303338,,32983.0,original,0,16,CA_2004,4,4016016,1
CA,Kings,2006,0,0.2880101799964905,,,0.27602335810661316,0.3443366,0.33288035,,23387.0,original,0,16,CA_2006,5,4024036,0
CA,Kings,2008,0,,0.42798271775245667,,0.4143049120903015,0.642348,0.3438085,,35775.0,original,0,16,CA_2008,6,4032064,1
CA,Kings,2010,0,0.43338099122047424,,,0.30157092213630676,0.6960485,0.32137007,89120.0,26876.0,original,0,16,CA_2010,7,4040100,0
CA,Kings,2012,0,,0.42345839738845825,,0.3544946610927582,0.758216,0.33856037,90385.0,32041.0,original,0,16,CA_2012,8,4048144,1
CA,Kings,2014,0,0.3919917643070221,,,0.24952590465545654,0.7875939,0.3231739,91225.0,22763.0,original,0,16,CA_2014,9,4056196,0
CA,Kings,2016,0,,0.42942288517951965,,0.3813459575176239,0.77612156,0.3337664,91830.0,35019.0,original,0,16,CA_2016,10,4064256,1
CA,Kings,2018,0,0.4057717025279999,,,0.3289552927017212,0.7978174,0.32863706,93040.0,30606.0,original,0,16,CA_2018,11,4072324,0
CA,Kings,2020,0,,0.4299543701313434,,0.4905294117647059,,,85000.0,41695.0,extension,1,16,CA_2020,12,4080400,1
CA,Kings,2022,1,0.38983600181499967,,,0.38190588235294115,,,85000.0,32462.0,extension,1,16,CA_2022,13,4088484,0
CA,Kings,2024,1,,0.40660336011687365,,0.4240235294117647,,,85000.0,36042.0,extension,1,16,CA_2024,14,4096576,1
CA,Lake,1998,0,0.6218553185462952,,,0.4631940722465515,0.2920455,0.4608985,42605.0,19247.0,original,0,17,CA_1998,1,3992004,0
CA,Lake,2000,0,,0.551967442035675,,,,0.42631835,,,original,0,17,CA_2000,2,4000000,1
CA,Lake,2002,0,0.534754753112793,,,0.37306541204452515,0.29053846,0.42830056,,16287.0,original,0,17,CA_2002,3,4008004,0
CA,Lake,2004,0,,0.5422546863555908,,0.562207818031311,0.43694302,0.41678804,,25136.0,original,0,17,CA_2004,4,4016016,1
CA,Lake,2006,0,0.39145928621292114,,,0.43182429671287537,0.52203834,0.42666563,,19761.0,original,0,17,CA_2006,5,4024036,0
CA,Lake,2008,0,,0.599217414855957,,0.5524642467498779,0.5325755,0.41970444,,25863.0,original,0,17,CA_2008,6,4032064,1
CA,Lake,2010,0,0.5654966831207275,,,0.45590919256210327,0.57537115,0.41926467,47130.0,21487.0,original,0,17,CA_2010,7,4040100,0
CA,Lake,2012,0,,0.5886061787605286,,0.4940035343170166,0.62056154,0.41762555,47945.0,23685.0,original,0,17,CA_2012,8,4048144,1
CA,Lake,2014,0,0.6127907633781433,,,0.3751765787601471,0.6668512,0.40681362,48140.0,18061.0,original,0,17,CA_2014,9,4056196,0
CA,Lake,2016,0,,0.5202913880348206,,0.5223864912986755,0.6745864,0.4032112,48020.0,25085.0,original,0,17,CA_2016,10,4064256,1
CA,Lake,2018,0,0.5139250159263611,,,0.44905856251716614,0.7181924,0.40636352,47800.0,21465.0,original,0,17,CA_2018,11,4072324,0
CA,Lake,2020,0,,0.5042341171373429,,0.5583333333333333,,,48000.0,26800.0,extension,1,17,CA_2020,12,4080400,1
CA,Lake,2022,0,0.4804777216352779,,,0.4291041666666667,,,48000.0,20597.0,extension,1,17,CA_2022,13,4088484,0
CA,Lake,2024,0,,0.48204704911267027,,0.47770833333333335,,,48000.0,22930.0,extension,1,17,CA_2024,14,4096576,1
CA,Lassen,1998,0,0.48262694478034973,,,0.32134658098220825,0.18011905,0.27890012,26190.0,8400.0,original,0,18,CA_1998,1,3992004,0
CA,Lassen,2000,0,,0.2963625490665436,,,,0.2528935,,,original,0,18,CA_2000,2,4000000,1
CA,Lassen,2002,0,0.34994956851005554,,,0.2999618947505951,0.25473255,0.26432136,,7871.0,original,0,18,CA_2002,3,4008004,0
CA,Lassen,2004,0,,0.2798652946949005,,0.43895018100738525,0.3545927,0.2342476,,11540.0,original,0,18,CA_2004,4,4016016,1
CA,Lassen,2006,0,0.29346469044685364,,,0.33306756615638733,0.45993388,0.24490161,,8773.0,original,0,18,CA_2006,5,4024036,0
CA,Lassen,2008,0,,0.323967844247818,,0.43615004420280457,0.4420504,0.22654666,,11510.0,original,0,18,CA_2008,6,4032064,1
CA,Lassen,2010,0,0.45678433775901794,,,0.3503614366054535,0.36874405,0.22231627,26975.0,9451.0,original,0,18,CA_2010,7,4040100,0
CA,Lassen,2012,0,,0.29500433802604675,,0.3951745629310608,0.7495837,0.21481222,27355.0,10810.0,original,0,18,CA_2012,8,4048144,1
CA,Lassen,2014,0,0.3243916630744934,,,0.26053813099861145,0.7657774,0.219329,26760.0,6972.0,original,0,18,CA_2014,9,4056196,0
CA,Lassen,2016,0,,0.22698509693145752,,0.42774587869644165,0.42731562,0.20189242,25265.0,10807.0,original,0,18,CA_2016,10,4064256,1
CA,Lassen,2018,0,0.2265971601009369,,,0.36317360401153564,0.4479851,0.20002258,25145.0,9132.0,original,0,18,CA_2018,11,4072324,0
CA,Lassen,2020,0,,0.25020380938264286,,0.6399090909090909,,,22000.0,14078.0,extension,1,18,CA_2020,12,4080400,1
CA,Lassen,2022,0,0.21761564225581606,,,0.5232727272727272,,,22000.0,11512.0,extension,1,18,CA_2022,13,4088484,0
CA,Lassen,2024,0,,0.22641034251175285,,0.5652727272727273,,,22000.0,12436.0,extension,1,18,CA_2024,14,4096576,1
CA,Los Angeles,1998,0,0.6782702803611755,,,0.4207468032836914,0.19805893,0.53126293,4992965.0,2058862.0,original,0,19,CA_1998,1,3992004,0
CA,Los Angeles,2000,0,,0.6623613238334656,,,,0.54292566,,,original,0,19,CA_2000,2,4000000,1
CA,Los Angeles,2002,0,0.6157734990119934,,,0.35037654638290405,0.20157932,0.5500561,,1784320.0,original,0,19,CA_2002,3,4008004,0
CA,Los Angeles,2004,0,,0.6393300890922546,,0.5942735075950623,0.22741026,0.5308093,,3085582.0,original,0,19,CA_2004,4,4016016,1
CA,Los Angeles,2006,0,0.5157940983772278,,,0.38420140743255615,0.26136345,0.54155564,,2033119.0,original,0,19,CA_2006,5,4024036,0
CA,Los Angeles,2008,0,,0.7059215307235718,,0.624707043170929,0.24056065,0.536841,,3368057.0,original,0,19,CA_2008,6,4032064,1
CA,Los Angeles,2010,0,0.6600602269172668,,,0.42974239587783813,0.28549474,0.5392871,5531465.0,2377105.0,original,0,19,CA_2010,7,4040100,0
CA,Los Angeles,2012,0,,0.7146145701408386,,0.5664738416671753,0.3014882,0.53988034,5713775.0,3236704.0,original,0,19,CA_2012,8,4048144,1
CA,Los Angeles,2014,0,0.668436586856842,,,0.2560562789440155,0.37991157,0.5390722,5931645.0,1518835.0,original,0,19,CA_2014,9,4056196,0
CA,Los Angeles,2016,0,,0.7619920969009399,,0.5787736773490906,0.3621914,0.5407505,6123490.0,3544115.0,original,0,19,CA_2016,10,4064256,1
CA,Los Angeles,2018,0,0.7190161347389221,,,0.4820210933685303,0.44661817,0.54365706,6272375.0,3023417.0,original,0,19,CA_2018,11,4072324,0
CA,Los Angeles,2020,1,,0.7255831056567208,,0.6426423188405798,,,6900000.0,4434232.0,extension,1,19,CA_2020,12,4080400,1
CA,Los Angeles,2022,1,0.7096824650252125,,,0.4133259420289855,,,6900000.0,2851949.0,extension,1,19,CA_2022,13,4088484,0
CA,Los Angeles,2024,1,,0.6506293180593905,,0.5544750724637681,,,6900000.0,3825878.0,extension,1,19,CA_2024,14,4096576,1
CA,Madera,1998,0,0.42237594723701477,,,0.39344286918640137,0.29303557,0.32171625,71505.0,27181.0,original,0,20,CA_1998,1,3992004,0
CA,Madera,2000,0,,0.36482635140419006,,,,0.31585532,,,original,0,20,CA_2000,2,4000000,1
CA,Madera,2002,0,0.3393351137638092,,,0.36353060603141785,0.35778075,0.30962315,,26874.0,original,0,20,CA_2002,3,4008004,0
CA,Madera,2004,0,,0.3515070974826813,,0.5136027336120605,0.4569126,0.31128514,,39211.0,original,0,20,CA_2004,4,4016016,1
CA,Madera,2006,0,0.2586797773838043,,,0.39097315073013306,0.5421984,0.30876374,,30795.0,original,0,20,CA_2006,5,4024036,0
CA,Madera,2008,0,,0.43221378326416016,,0.530048668384552,0.54003996,0.3232445,,43032.0,original,0,20,CA_2008,6,4032064,1
CA,Madera,2010,0,0.3937765061855316,,,0.4134846031665802,0.59239143,0.30978602,84615.0,34987.0,original,0,20,CA_2010,7,4040100,0
CA,Madera,2012,0,,0.41209158301353455,,0.4699609577655792,0.6117049,0.31913623,85805.0,40325.0,original,0,20,CA_2012,8,4048144,1
CA,Madera,2014,0,0.3721780776977539,,,0.3137502074241638,0.6722689,0.29953858,87235.0,27370.0,original,0,20,CA_2014,9,4056196,0
CA,Madera,2016,0,,0.4216560125350952,,0.49964380264282227,0.6557507,0.31960905,88435.0,44186.0,original,0,20,CA_2016,10,4064256,1
CA,Madera,2018,1,0.39031797647476196,,,0.4268360733985901,0.8862143,0.31677067,91295.0,38968.0,original,0,20,CA_2018,11,4072324,0
CA,Madera,2020,1,,0.4190798932018895,,0.5376421052631579,,,95000.0,51076.0,extension,1,20,CA_2020,12,4080400,1
CA,Madera,2022,1,0.3923368376113987,,,0.4132105263157895,,,95000.0,39255.0,extension,1,20,CA_2022,13,4088484,0
CA,Madera,2024,1,,0.39992810927390365,,0.4611368421052632,,,95000.0,43808.0,extension,1,20,CA_2024,14,4096576,1
CA,Marin,1998,0,0.7190564274787903,,,0.5863632559776306,0.23152009,0.6058642,175745.0,103369.0,original,0,21,CA_1998,1,3992004,0
CA,Marin,2000,0,,0.6941240429878235,,,,0.5939856,,,original,0,21,CA_2000,2,4000000,1
CA,Marin,2002,0,0.6687918901443481,,,0.5241274237632751,0.38071176,0.6042978,,91828.0,original,0,21,CA_2002,3,4008004,0
CA,Marin,2004,0,,0.742386519908905,,0.7822415232658386,0.48701188,0.58206934,,136625.0,original,0,21,CA_2004,4,4016016,1
CA,Marin,2006,0,0.5101233720779419,,,0.6239554286003113,0.57745767,0.59584683,,108640.0,original,0,21,CA_2006,5,4024036,0
CA,Marin,2008,0,,0.7938767075538635,,0.8141939043998718,0.5869616,0.5797999,,141321.0,original,0,21,CA_2008,6,4032064,1
CA,Marin,2010,0,0.7218323945999146,,,0.6671761274337769,0.6036392,0.58732086,173395.0,115685.0,original,0,21,CA_2010,7,4040100,0
CA,Marin,2012,0,,0.7638710737228394,,0.7680939435958862,0.6505486,0.58203036,176330.0,135438.0,original,0,21,CA_2012,8,4048144,1
CA,Marin,2014,0,0.7935447692871094,,,0.4997822940349579,0.7100608,0.5924954,179150.0,89536.0,original,0,21,CA_2014,9,4056196,0
CA,Marin,2016,0,,0.8331443071365356,,0.7827140688896179,0.7021903,0.58012205,182750.0,143041.0,original,0,21,CA_2016,10,4064256,1
CA,Marin,2018,0,0.7948949933052063,,,0.7176244258880615,0.73583823,0.5854886,184545.0,132434.0,original,0,21,CA_2018,11,4072324,0
CA,Marin,2020,0,,0.8279671786734837,,0.6691571428571429,,,210000.0,140523.0,extension,1,21,CA_2020,12,4080400,1
CA,Marin,2022,1,0.8321691302181538,,,0.5048380952380952,,,210000.0,106016.0,extension,1,21,CA_2022,13,4088484,0
CA,Marin,2024,1,,0.8168077544985257,,0.5718047619047619,,,210000.0,120079.0,extension,1,21,CA_2024,14,4096576,1
CA,Mariposa,1998,0,0.4380466341972351,,,0.5585224032402039,0.26720926,0.31137234,13190.0,7249.0,original,0,22,CA_1998,1,3992004,0
CA,Mariposa,2000,0,,0.37332627177238464,,,,0.31084338,,,original,0,22,CA_2000,2,4000000,1
CA,Mariposa,2002,0,0.36366745829582214,,,0.4986153542995453,0.298264,0.30510375,,6682.0,original,0,22,CA_2002,3,4008004,0
CA,Mariposa,2004,0,,0.3840066194534302,,0.6853399276733398,0.36434773,0.30061018,,9329.0,original,0,22,CA_2004,4,4016016,1
CA,Mariposa,2006,0,0.2812013030052185,,,0.5612249970436096,0.55323535,0.30767718,,7758.0,original,0,22,CA_2006,5,4024036,0
CA,Mariposa,2008,0,,0.4362630248069763,,0.6951468586921692,0.5524805,0.30085748,,9756.0,original,0,22,CA_2008,6,4032064,1
CA,Mariposa,2010,0,0.4054018557071686,,,0.5772649049758911,0.60460675,0.29415554,14515.0,8379.0,original,0,22,CA_2010,7,4040100,0
CA,Mariposa,2012,0,,0.40495485067367554,,0.6179226040840149,0.5807515,0.2990099,14730.0,9102.0,original,0,22,CA_2012,8,4048144,1
CA,Mariposa,2014,0,0.3822854459285736,,,0.46710848808288574,0.70206094,0.29664212,14335.0,6696.0,original,0,22,CA_2014,9,4056196,0
CA,Mariposa,2016,0,,0.3758276104927063,,0.6573968529701233,0.70691335,0.29305398,14060.0,9243.0,original,0,22,CA_2016,10,4064256,1
CA,Mariposa,2018,0,0.38694384694099426,,,0.595214307308197,0.7397096,0.30323073,14000.0,8333.0,original,0,22,CA_2018,11,4072324,0
CA,Mariposa,2020,1,,0.3911002027531747,,0.7044285714285714,,,14000.0,9862.0,extension,1,22,CA_2020,12,4080400,1
CA,Mariposa,2022,1,0.37242853326208925,,,0.5608571428571428,,,14000.0,7852.0,extension,1,22,CA_2022,13,4088484,0
CA,Mariposa,2024,1,,0.37841430988639113,,0.6209285714285714,,,14000.0,8693.0,extension,1,22,CA_2024,14,4096576,1
CA,Mendocino,1998,0,0.6551435589790344,,,0.5032239556312561,0.24154752,0.5318814,59080.0,29518.0,original,0,23,CA_1998,1,3992004,0
CA,Mendocino,2000,0,,0.5754514336585999,,,,0.5210211,,,original,0,23,CA_2000,2,4000000,1
CA,Mendocino,2002,0,0.5652559399604797,,,0.43346279859542847,0.23608096,0.53610206,,25792.0,original,0,23,CA_2002,3,4008004,0
CA,Mendocino,2004,0,,0.6530530452728271,,0.6491841673851013,0.30818468,0.5188994,,38902.0,original,0,23,CA_2004,4,4016016,1
CA,Mendocino,2006,0,0.49618595838546753,,,0.5223320722579956,0.20392755,0.5259878,,31521.0,original,0,23,CA_2006,5,4024036,0
CA,Mendocino,2008,0,,0.7219945788383484,,0.6677758693695068,0.22195663,0.5152189,,40580.0,original,0,23,CA_2008,6,4032064,1
CA,Mendocino,2010,0,0.6794345378875732,,,0.5245319604873657,0.7939692,0.52004504,61960.0,32500.0,original,0,23,CA_2010,7,4040100,0
CA,Mendocino,2012,0,,0.7060059309005737,,0.5840550661087036,0.80471176,0.51537675,61775.0,36080.0,original,0,23,CA_2012,8,4048144,1
CA,Mendocino,2014,0,0.717566728591919,,,0.4071114659309387,0.82503897,0.52803034,61450.0,25017.0,original,0,23,CA_2014,9,4056196,0
CA,Mendocino,2016,0,,0.6697303652763367,,0.6268004775047302,0.8441518,0.5079519,61790.0,38730.0,original,0,23,CA_2016,10,4064256,1
CA,Mendocino,2018,0,0.6630945801734924,,,0.5501012206077576,0.86863333,0.5159042,61745.0,33966.0,original,0,23,CA_2018,11,4072324,0
CA,Mendocino,2020,0,,0.6123865734120277,,0.5948676470588236,,,68000.0,40451.0,extension,1,23,CA_2020,12,4080400,1
CA,Mendocino,2022,0,0.6022804397991041,,,0.4536911764705882,,,68000.0,30851.0,extension,1,23,CA_2022,13,4088484,0
CA,Mendocino,2024,0,,0.602811575641143,,0.5085441176470589,,,68000.0,34581.0,extension,1,23,CA_2024,14,4096576,1
CA,Merced,1998,0,0.547308623790741,,,0.3821471333503723,0.23748425,0.41459218,109900.0,40449.0,original,0,24,CA_1998,1,3992004,0
CA,Merced,2000,0,,0.4654296636581421,,,,0.4144061,,,original,0,24,CA_2000,2,4000000,1
CA,Merced,2002,0,0.484971284866333,,,0.36650967597961426,0.24589968,0.4153696,,41765.0,original,0,24,CA_2002,3,4008004,0
CA,Merced,2004,0,,0.42768579721450806,,0.49787017703056335,0.35151145,0.4109709,,58752.0,original,0,24,CA_2004,4,4016016,1
CA,Merced,2006,0,0.3484276533126831,,,0.3517696261405945,0.4089946,0.4091724,,42937.0,original,0,24,CA_2006,5,4024036,0
CA,Merced,2008,0,,0.5424563884735107,,0.5129354596138,0.40294954,0.42684755,,64688.0,original,0,24,CA_2008,6,4032064,1
CA,Merced,2010,0,0.4873741865158081,,,0.36591342091560364,0.46606037,0.41447708,133425.0,48822.0,original,0,24,CA_2010,7,4040100,0
CA,Merced,2012,0,,0.5447627902030945,,0.4587079584598541,0.5266703,0.43144512,136915.0,62804.0,original,0,24,CA_2012,8,4048144,1
CA,Merced,2014,0,0.5012832880020142,,,0.2725875675678253,0.584066,0.3986608,141870.0,38672.0,original,0,24,CA_2014,9,4056196,0
CA,Merced,2016,0,,0.5650495290756226,,0.4989592134952545,0.47808787,0.4390049,145565.0,72631.0,original,0,24,CA_2016,10,4064256,1
CA,Merced,2018,0,0.5199216604232788,,,0.4035140573978424,0.55132127,0.43237993,149115.0,60170.0,original,0,24,CA_2018,11,4072324,0
CA,Merced,2020,0,,0.5156283502084574,,0.54929375,,,160000.0,87887.0,extension,1,24,CA_2020,12,4080400,1
CA,Merced,2022,1,0.4729649249286901,,,0.41889375,,,160000.0,67023.0,extension,1,24,CA_2022,13,4088484,0
CA,Merced,2024,1,,0.4776279042129657,,0.5536875,,,160000.0,88590.0,extension,1,24,CA_2024,14,4096576,1
CA,Modoc,1998,0,0.4348355531692505,,,0.53691565990448,0.19102064,0.25662482,6710.0,3586.0,original,0,25,CA_1998,1,3992004,0
CA,Modoc,2000,0,,0.24144098162651062,,,,0.25220093,,,original,0,25,CA_2000,2,4000000,1
CA,Modoc,2002,0,0.2940215468406677,,,0.5138618350028992,0.19168591,0.24707195,,3464.0,original,0,25,CA_2002,3,4008004,0
CA,Modoc,2004,0,,0.26208940148353577,,0.66551274061203,0.2334147,0.24024251,,4507.0,original,0,25,CA_2004,4,4016016,1
CA,Modoc,2006,0,0.20354729890823364,,,0.5648701190948486,0.29716367,0.23837453,,3843.0,original,0,25,CA_2006,5,4024036,0
CA,Modoc,2008,0,,0.3057754933834076,,0.6591611504554749,0.31831297,0.23774432,,4505.0,original,0,25,CA_2008,6,4032064,1
CA,Modoc,2010,0,0.29056602716445923,,,0.5456981658935547,0.35642284,0.22143318,7090.0,3869.0,original,0,25,CA_2010,7,4040100,0
CA,Modoc,2012,0,,0.28575101494789124,,0.5711673498153687,0.69835013,0.22355348,7110.0,4061.0,original,0,25,CA_2012,8,4048144,1
CA,Modoc,2014,0,0.2719886898994446,,,0.4214337468147278,0.7257732,0.22271806,6905.0,2910.0,original,0,25,CA_2014,9,4056196,0
CA,Modoc,2016,0,,0.24545200169086456,,0.5723122358322144,0.7159032,0.21952613,6790.0,3886.0,original,0,25,CA_2016,10,4064256,1
CA,Modoc,2018,0,0.23781903088092804,,,0.519227921962738,0.77838147,0.21697006,6735.0,3497.0,original,0,25,CA_2018,11,4072324,0
CA,Modoc,2020,0,,0.2700164357830477,,0.5956,,,7500.0,4467.0,extension,1,25,CA_2020,12,4080400,1
CA,Modoc,2022,0,0.22284278134599275,,,0.4992,,,7500.0,3744.0,extension,1,25,CA_2022,13,4088484,0
CA,Modoc,2024,0,,0.24887833201372395,,0.5312,,,7500.0,3984.0,extension,1,25,CA_2024,14,4096576,1
CA,Mono,1998,0,0.5001524090766907,,,0.3949664533138275,0.2302464,0.39032257,8960.0,3531.0,original,0,26,CA_1998,1,3992004,0
CA,Mono,2000,0,,0.43780606985092163,,,,0.36453414,,,original,0,26,CA_2000,2,4000000,1
CA,Mono,2002,0,0.4067278206348419,,,0.34565702080726624,0.22229381,0.3791209,,3104.0,original,0,26,CA_2002,3,4008004,0
CA,Mono,2004,0,,0.5006667971611023,,0.6013333201408386,0.28806356,0.35758707,,5412.0,original,0,26,CA_2004,4,4016016,1
CA,Mono,2006,0,0.33686622977256775,,,0.42838138341903687,0.15113872,0.3625365,,3864.0,original,0,26,CA_2006,5,4024036,0
CA,Mono,2008,0,,0.5678355097770691,,0.6217920184135437,0.33730653,0.36403295,,5621.0,original,0,26,CA_2008,6,4032064,1
CA,Mono,2010,0,0.4937910735607147,,,0.4868861436843872,0.3662159,0.35781595,9265.0,4511.0,original,0,26,CA_2010,7,4040100,0
CA,Mono,2012,0,,0.5446392893791199,,0.5406832098960876,0.5986981,0.36333406,9660.0,5223.0,original,0,26,CA_2012,8,4048144,1
CA,Mono,2014,0,0.5309043526649475,,,0.33635395765304565,0.6491284,0.35664138,9380.0,3155.0,original,0,26,CA_2014,9,4056196,0
CA,Mono,2016,0,,0.5677723288536072,,0.5875736474990845,0.61020964,0.37039226,9335.0,5485.0,original,0,26,CA_2016,10,4064256,1
CA,Mono,2018,0,0.5575932264328003,,,0.508041262626648,0.66254056,0.37717324,9700.0,4928.0,original,0,26,CA_2018,11,4072324,0
CA,Mono,2020,0,,0.5850188549880013,,0.5819047619047619,,,10500.0,6110.0,extension,1,26,CA_2020,12,4080400,1
CA,Mono,2022,0,0.561805246776345,,,0.4481904761904762,,,10500.0,4706.0,extension,1,26,CA_2022,13,4088484,0
CA,Mono,2024,0,,0.5631873432375072,,0.5176190476190476,,,10500.0,5435.0,extension,1,26,CA_2024,14,4096576,1
CA,Monterey,1998,0,0.6223248243331909,,,0.4258533716201782,0.36291936,0.50930977,217070.0,92431.0,original,0,27,CA_1998,1,3992004,0
CA,Monterey,2000,0,,0.6070982813835144,,,,0.51388866,,,original,0,27,CA_2000,2,4000000,1
CA,Monterey,2002,0,0.5987478494644165,,,0.4119652807712555,0.43655658,0.5200054,,89434.0,original,0,27,CA_2002,3,4008004,0
CA,Monterey,2004,0,,0.611322820186615,,0.5838040709495544,0.50164497,0.51077485,,126751.0,original,0,27,CA_2004,4,4016016,1
CA,Monterey,2006,0,0.4327715337276459,,,0.41189438104629517,0.5801691,0.51374274,,89436.0,original,0,27,CA_2006,5,4024036,0
CA,Monterey,2008,0,,0.6951119899749756,,0.6050118207931519,0.5880074,0.52133596,,131381.0,original,0,27,CA_2008,6,4032064,1
CA,Monterey,2010,0,0.6308470368385315,,,0.46448880434036255,0.6517856,0.5196606,218410.0,101449.0,original,0,27,CA_2010,7,4040100,0
CA,Monterey,2012,0,,0.6892195343971252,,0.5597723126411438,0.70314324,0.52267444,223130.0,124902.0,original,0,27,CA_2012,8,4048144,1
CA,Monterey,2014,0,0.6943279504776001,,,0.3303573429584503,0.76368237,0.5084738,227375.0,75115.0,original,0,27,CA_2014,9,4056196,0
CA,Monterey,2016,0,,0.7185501456260681,,0.5971992015838623,0.7483188,0.5188396,229575.0,137102.0,original,0,27,CA_2016,10,4064256,1
CA,Monterey,2018,0,0.6598257422447205,,,0.5098541378974915,0.7595532,0.51686996,230715.0,117631.0,original,0,27,CA_2018,11,4072324,0
